category	ID	term	count	gene	logFC	adj_pval	zscore
GOBP	GOBP_POSITIVE_REGULATION_OF_ION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_ION_TRANSPORT	249	ENSRNOG00000065511/ENSRNOG00000008170/ENSRNOG00000053285/ENSRNOG00000012098/ENSRNOG00000050860/ENSRNOG00000017751/ENSRNOG00000007949/ENSRNOG00000018895/ENSRNOG00000012362/ENSRNOG00000003967/ENSRNOG00000021229/ENSRNOG00000006136/ENSRNOG00000056836/ENSRNOG00000028746/ENSRNOG00000022256/ENSRNOG00000019176/ENSRNOG00000058422/ENSRNOG00000011205/ENSRNOG00000026455/ENSRNOG00000064933/ENSRNOG00000011073/ENSRNOG00000010645/ENSRNOG00000002032/ENSRNOG00000003442/ENSRNOG00000002215/ENSRNOG00000007744/ENSRNOG00000017927/ENSRNOG00000068093/ENSRNOG00000006604/ENSRNOG00000015075/ENSRNOG00000028629/ENSRNOG00000054954/ENSRNOG00000006589/ENSRNOG00000027808/ENSRNOG00000004786/ENSRNOG00000004060/ENSRNOG00000007477/ENSRNOG00000004649/ENSRNOG00000015262/ENSRNOG00000021441/ENSRNOG00000015385/ENSRNOG00000053449/ENSRNOG00000043465/ENSRNOG00000006090/ENSRNOG00000002657/ENSRNOG00000054274/ENSRNOG00000052296/ENSRNOG00000003709/ENSRNOG00000018461/ENSRNOG00000016770/ENSRNOG00000001302/ENSRNOG00000021102/ENSRNOG00000012748/ENSRNOG00000003232/ENSRNOG00000010906/ENSRNOG00000045665/ENSRNOG00000017801/ENSRNOG00000012609/ENSRNOG00000022298/ENSRNOG00000005108/ENSRNOG00000018712/ENSRNOG00000016326/ENSRNOG00000002636/ENSRNOG00000020425/ENSRNOG00000009872/ENSRNOG00000018385/ENSRNOG00000018018/ENSRNOG00000008176/ENSRNOG00000025121/ENSRNOG00000016827/ENSRNOG00000057347/ENSRNOG00000000774/ENSRNOG00000001336/ENSRNOG00000013578/ENSRNOG00000051986/ENSRNOG00000021157/ENSRNOG00000006324/ENSRNOG00000005465/ENSRNOG00000046683/ENSRNOG00000008050/ENSRNOG00000047545/ENSRNOG00000006527	-1.469560477	0.027244401	0
GOBP	GOBP_STEROID_METABOLIC_PROCESS	GOBP_STEROID_METABOLIC_PROCESS	252	ENSRNOG00000009446/ENSRNOG00000016924/ENSRNOG00000027145/ENSRNOG00000016343/ENSRNOG00000042426/ENSRNOG00000009488/ENSRNOG00000030698/ENSRNOG00000001742/ENSRNOG00000027784/ENSRNOG00000000466/ENSRNOG00000002889/ENSRNOG00000009948/ENSRNOG00000018346/ENSRNOG00000019077/ENSRNOG00000026884/ENSRNOG00000004672/ENSRNOG00000019075/ENSRNOG00000000503/ENSRNOG00000032261/ENSRNOG00000020468/ENSRNOG00000017977/ENSRNOG00000049281/ENSRNOG00000003049/ENSRNOG00000001442/ENSRNOG00000018239/ENSRNOG00000009513/ENSRNOG00000013166/ENSRNOG00000016763/ENSRNOG00000015173/ENSRNOG00000008074/ENSRNOG00000046975/ENSRNOG00000012062/ENSRNOG00000028930/ENSRNOG00000005861/ENSRNOG00000013766/ENSRNOG00000027891/ENSRNOG00000009592/ENSRNOG00000002227/ENSRNOG00000013717/ENSRNOG00000020853/ENSRNOG00000017286/ENSRNOG00000023664/ENSRNOG00000011413/ENSRNOG00000017084/ENSRNOG00000029047/ENSRNOG00000018740/ENSRNOG00000008830/ENSRNOG00000027030/ENSRNOG00000006280/ENSRNOG00000011238/ENSRNOG00000020016/ENSRNOG00000019500/ENSRNOG00000012703/ENSRNOG00000018454/ENSRNOG00000018958/ENSRNOG00000010917/ENSRNOG00000042714/ENSRNOG00000015866/ENSRNOG00000040287/ENSRNOG00000053675/ENSRNOG00000002244/ENSRNOG00000015268/ENSRNOG00000030019/ENSRNOG00000007147/ENSRNOG00000017188/ENSRNOG00000017672/ENSRNOG00000043451/ENSRNOG00000065735/ENSRNOG00000019342/ENSRNOG00000019141	-1.454491231	0.027244401	0
GOBP	GOBP_PRE_MIRNA_PROCESSING	GOBP_PRE_MIRNA_PROCESSING	13	ENSRNOG00000034269/ENSRNOG00000011195/ENSRNOG00000025596/ENSRNOG00000052062/ENSRNOG00000025938/ENSRNOG00000013451/ENSRNOG00000010711	1.868676218	0.027273964	0
GOBP	GOBP_FAT_CELL_DIFFERENTIATION	GOBP_FAT_CELL_DIFFERENTIATION	209	ENSRNOG00000011451/ENSRNOG00000000503/ENSRNOG00000007443/ENSRNOG00000031129/ENSRNOG00000016299/ENSRNOG00000005933/ENSRNOG00000008785/ENSRNOG00000028629/ENSRNOG00000016037/ENSRNOG00000036833/ENSRNOG00000069300/ENSRNOG00000017002/ENSRNOG00000005428/ENSRNOG00000028353/ENSRNOG00000016617/ENSRNOG00000000704/ENSRNOG00000007319/ENSRNOG00000009173/ENSRNOG00000068263/ENSRNOG00000008168/ENSRNOG00000010303/ENSRNOG00000031814/ENSRNOG00000009605/ENSRNOG00000052393/ENSRNOG00000017933/ENSRNOG00000018841/ENSRNOG00000058388/ENSRNOG00000045913/ENSRNOG00000060237/ENSRNOG00000016258/ENSRNOG00000030238/ENSRNOG00000020060/ENSRNOG00000001195/ENSRNOG00000057347/ENSRNOG00000018570/ENSRNOG00000020714/ENSRNOG00000007607/ENSRNOG00000008620/ENSRNOG00000029980/ENSRNOG00000002244/ENSRNOG00000000529/ENSRNOG00000053384/ENSRNOG00000017226/ENSRNOG00000010278/ENSRNOG00000048812/ENSRNOG00000000456/ENSRNOG00000017783/ENSRNOG00000050869/ENSRNOG00000024705/ENSRNOG00000049918/ENSRNOG00000011823	-1.507876556	0.027363593	0
GOBP	GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	80	ENSRNOG00000004900/ENSRNOG00000008170/ENSRNOG00000007949/ENSRNOG00000032951/ENSRNOG00000003967/ENSRNOG00000028746/ENSRNOG00000006110/ENSRNOG00000011073/ENSRNOG00000007744/ENSRNOG00000017927/ENSRNOG00000024349/ENSRNOG00000004060/ENSRNOG00000011589/ENSRNOG00000053449/ENSRNOG00000018784/ENSRNOG00000054274/ENSRNOG00000062887/ENSRNOG00000016770/ENSRNOG00000017078/ENSRNOG00000012609/ENSRNOG00000006979/ENSRNOG00000020425/ENSRNOG00000020719/ENSRNOG00000008176/ENSRNOG00000057569/ENSRNOG00000051986/ENSRNOG00000007290/ENSRNOG00000008050/ENSRNOG00000008822/ENSRNOG00000047545	-1.640769652	0.027385629	0
GOBP	GOBP_T_CELL_HOMEOSTASIS	GOBP_T_CELL_HOMEOSTASIS	31	ENSRNOG00000045524/ENSRNOG00000057040/ENSRNOG00000047035/ENSRNOG00000032970/ENSRNOG00000019075/ENSRNOG00000028629/ENSRNOG00000019430/ENSRNOG00000056135/ENSRNOG00000021546/ENSRNOG00000016551/ENSRNOG00000020465/ENSRNOG00000047647/ENSRNOG00000036829	-1.835605527	0.027493516	0
GOBP	GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	81	ENSRNOG00000008332/ENSRNOG00000002229/ENSRNOG00000031544/ENSRNOG00000020009/ENSRNOG00000015603/ENSRNOG00000028629/ENSRNOG00000032871/ENSRNOG00000059479/ENSRNOG00000001804/ENSRNOG00000020590/ENSRNOG00000054172/ENSRNOG00000019400/ENSRNOG00000013240/ENSRNOG00000018740/ENSRNOG00000060237/ENSRNOG00000040287/ENSRNOG00000050968/ENSRNOG00000062101/ENSRNOG00000005465/ENSRNOG00000067705/ENSRNOG00000021262/ENSRNOG00000000299/ENSRNOG00000003622/ENSRNOG00000020505/ENSRNOG00000017672/ENSRNOG00000017783/ENSRNOG00000011815	-1.606111825	0.027493516	0
GOBP	GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	160	ENSRNOG00000046452/ENSRNOG00000017869/ENSRNOG00000025094/ENSRNOG00000013562/ENSRNOG00000009131/ENSRNOG00000010474/ENSRNOG00000000692/ENSRNOG00000027145/ENSRNOG00000058422/ENSRNOG00000028504/ENSRNOG00000036711/ENSRNOG00000010645/ENSRNOG00000018582/ENSRNOG00000015480/ENSRNOG00000014605/ENSRNOG00000054954/ENSRNOG00000003170/ENSRNOG00000001250/ENSRNOG00000010522/ENSRNOG00000059984/ENSRNOG00000025069/ENSRNOG00000000655/ENSRNOG00000042318/ENSRNOG00000033235/ENSRNOG00000053449/ENSRNOG00000052499/ENSRNOG00000015027/ENSRNOG00000019742/ENSRNOG00000020679/ENSRNOG00000009615/ENSRNOG00000013240/ENSRNOG00000009884/ENSRNOG00000019430/ENSRNOG00000026989/ENSRNOG00000011500/ENSRNOG00000014956/ENSRNOG00000014171/ENSRNOG00000017469/ENSRNOG00000015668/ENSRNOG00000017980/ENSRNOG00000008133/ENSRNOG00000031443/ENSRNOG00000027839/ENSRNOG00000017560/ENSRNOG00000017749/ENSRNOG00000051986/ENSRNOG00000033215/ENSRNOG00000010283/ENSRNOG00000010278/ENSRNOG00000036829/ENSRNOG00000049491/ENSRNOG00000018735/ENSRNOG00000031163/ENSRNOG00000012881/ENSRNOG00000010266	-1.509289731	0.027493516	0
GOBP	GOBP_LIPID_CATABOLIC_PROCESS	GOBP_LIPID_CATABOLIC_PROCESS	283	ENSRNOG00000020949/ENSRNOG00000014490/ENSRNOG00000018677/ENSRNOG00000024629/ENSRNOG00000018106/ENSRNOG00000018145/ENSRNOG00000050445/ENSRNOG00000016798/ENSRNOG00000064647/ENSRNOG00000050860/ENSRNOG00000061857/ENSRNOG00000016750/ENSRNOG00000018436/ENSRNOG00000014369/ENSRNOG00000003307/ENSRNOG00000039091/ENSRNOG00000069673/ENSRNOG00000011216/ENSRNOG00000037815/ENSRNOG00000029333/ENSRNOG00000014522/ENSRNOG00000026037/ENSRNOG00000001177/ENSRNOG00000013313/ENSRNOG00000009488/ENSRNOG00000057153/ENSRNOG00000030698/ENSRNOG00000054964/ENSRNOG00000042289/ENSRNOG00000003442/ENSRNOG00000019077/ENSRNOG00000026884/ENSRNOG00000008236/ENSRNOG00000021150/ENSRNOG00000014876/ENSRNOG00000010940/ENSRNOG00000000503/ENSRNOG00000017977/ENSRNOG00000015603/ENSRNOG00000028629/ENSRNOG00000008586/ENSRNOG00000014226/ENSRNOG00000020481/ENSRNOG00000049281/ENSRNOG00000003049/ENSRNOG00000014254/ENSRNOG00000004786/ENSRNOG00000004649/ENSRNOG00000013704/ENSRNOG00000015869/ENSRNOG00000015538/ENSRNOG00000001385/ENSRNOG00000001711/ENSRNOG00000002273/ENSRNOG00000008748/ENSRNOG00000002657/ENSRNOG00000009421/ENSRNOG00000005861/ENSRNOG00000024839/ENSRNOG00000008843/ENSRNOG00000052393/ENSRNOG00000011513/ENSRNOG00000001079/ENSRNOG00000013766/ENSRNOG00000066585/ENSRNOG00000017955/ENSRNOG00000003033/ENSRNOG00000011413/ENSRNOG00000027264/ENSRNOG00000014508/ENSRNOG00000016647/ENSRNOG00000009325/ENSRNOG00000018454/ENSRNOG00000018958/ENSRNOG00000009845/ENSRNOG00000026661/ENSRNOG00000015866/ENSRNOG00000016346/ENSRNOG00000010800/ENSRNOG00000025274/ENSRNOG00000040287/ENSRNOG00000014008/ENSRNOG00000051986/ENSRNOG00000000257/ENSRNOG00000015268/ENSRNOG00000010697/ENSRNOG00000038746/ENSRNOG00000008933/ENSRNOG00000007147/ENSRNOG00000010626/ENSRNOG00000017120/ENSRNOG00000017188/ENSRNOG00000012843/ENSRNOG00000047545/ENSRNOG00000043451/ENSRNOG00000024705/ENSRNOG00000007637	-1.428898616	0.027802071	0
GOBP	GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	10	ENSRNOG00000016033/ENSRNOG00000048738/ENSRNOG00000018289/ENSRNOG00000005418/ENSRNOG00000005917/ENSRNOG00000015385/ENSRNOG00000000299	-1.898802181	0.028249894	0
GOBP	GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	84	ENSRNOG00000018815/ENSRNOG00000013807/ENSRNOG00000053047/ENSRNOG00000007291/ENSRNOG00000023299/ENSRNOG00000027035/ENSRNOG00000059348/ENSRNOG00000007906/ENSRNOG00000055097/ENSRNOG00000025596/ENSRNOG00000037430/ENSRNOG00000012051/ENSRNOG00000037307/ENSRNOG00000025378/ENSRNOG00000022325/ENSRNOG00000002711/ENSRNOG00000009336/ENSRNOG00000016835/ENSRNOG00000032778/ENSRNOG00000019108/ENSRNOG00000006699/ENSRNOG00000021776/ENSRNOG00000010620/ENSRNOG00000026596/ENSRNOG00000003149/ENSRNOG00000023794/ENSRNOG00000021493/ENSRNOG00000031097/ENSRNOG00000025672/ENSRNOG00000024445/ENSRNOG00000010274/ENSRNOG00000006661/ENSRNOG00000052199/ENSRNOG00000014711/ENSRNOG00000061690/ENSRNOG00000009506/ENSRNOG00000059010/ENSRNOG00000024420/ENSRNOG00000048919/ENSRNOG00000026056/ENSRNOG00000036683	1.705685881	0.028249894	0
GOBP	GOBP_HUMORAL_IMMUNE_RESPONSE	GOBP_HUMORAL_IMMUNE_RESPONSE	123	ENSRNOG00000018092/ENSRNOG00000014294/ENSRNOG00000032825/ENSRNOG00000046452/ENSRNOG00000022129/ENSRNOG00000025094/ENSRNOG00000010665/ENSRNOG00000024115/ENSRNOG00000000838/ENSRNOG00000038132/ENSRNOG00000022256/ENSRNOG00000007457/ENSRNOG00000057040/ENSRNOG00000028015/ENSRNOG00000011483/ENSRNOG00000034164/ENSRNOG00000033134/ENSRNOG00000012999/ENSRNOG00000012807/ENSRNOG00000037897/ENSRNOG00000004649/ENSRNOG00000000655/ENSRNOG00000008373/ENSRNOG00000030715/ENSRNOG00000009605/ENSRNOG00000011796/ENSRNOG00000018664/ENSRNOG00000018630/ENSRNOG00000022298/ENSRNOG00000011500/ENSRNOG00000014956/ENSRNOG00000046799/ENSRNOG00000011984/ENSRNOG00000005825/ENSRNOG00000012749/ENSRNOG00000013578/ENSRNOG00000070397/ENSRNOG00000033215/ENSRNOG00000045683/ENSRNOG00000066573/ENSRNOG00000010283/ENSRNOG00000051235/ENSRNOG00000010278/ENSRNOG00000061379/ENSRNOG00000033564/ENSRNOG00000032708/ENSRNOG00000012804/ENSRNOG00000024705	-1.584599406	0.028249894	0
GOBP	GOBP_MEMORY	GOBP_MEMORY	118	ENSRNOG00000033942/ENSRNOG00000018580/ENSRNOG00000018509/ENSRNOG00000001979/ENSRNOG00000008223/ENSRNOG00000001295/ENSRNOG00000007420/ENSRNOG00000020478/ENSRNOG00000030630/ENSRNOG00000017333/ENSRNOG00000014230/ENSRNOG00000016571/ENSRNOG00000020279/ENSRNOG00000014218/ENSRNOG00000021259/ENSRNOG00000001492/ENSRNOG00000067661/ENSRNOG00000018364/ENSRNOG00000002653/ENSRNOG00000019207/ENSRNOG00000064852/ENSRNOG00000003172/ENSRNOG00000015480/ENSRNOG00000020531/ENSRNOG00000012786/ENSRNOG00000020009/ENSRNOG00000015616/ENSRNOG00000004642/ENSRNOG00000056118/ENSRNOG00000059479/ENSRNOG00000005561/ENSRNOG00000021441/ENSRNOG00000043465/ENSRNOG00000018784/ENSRNOG00000052296/ENSRNOG00000052795/ENSRNOG00000018454/ENSRNOG00000057347/ENSRNOG00000007456/ENSRNOG00000007925/ENSRNOG00000017560/ENSRNOG00000013578/ENSRNOG00000020482/ENSRNOG00000017226/ENSRNOG00000038766/ENSRNOG00000057451/ENSRNOG00000001259/ENSRNOG00000019609/ENSRNOG00000011815/ENSRNOG00000006527	-1.516504766	0.028249894	0
GOBP	GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY	GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY	179	ENSRNOG00000068444/ENSRNOG00000033942/ENSRNOG00000018445/ENSRNOG00000018509/ENSRNOG00000029450/ENSRNOG00000021581/ENSRNOG00000001295/ENSRNOG00000050206/ENSRNOG00000052051/ENSRNOG00000007420/ENSRNOG00000004049/ENSRNOG00000017108/ENSRNOG00000005355/ENSRNOG00000007033/ENSRNOG00000056612/ENSRNOG00000017333/ENSRNOG00000033261/ENSRNOG00000059683/ENSRNOG00000014230/ENSRNOG00000001849/ENSRNOG00000020731/ENSRNOG00000011507/ENSRNOG00000013213/ENSRNOG00000020845/ENSRNOG00000001436/ENSRNOG00000008766/ENSRNOG00000049407/ENSRNOG00000021259/ENSRNOG00000018839/ENSRNOG00000049766/ENSRNOG00000001492/ENSRNOG00000003864/ENSRNOG00000058422/ENSRNOG00000018364/ENSRNOG00000046949/ENSRNOG00000008810/ENSRNOG00000059720/ENSRNOG00000003442/ENSRNOG00000016611/ENSRNOG00000015480/ENSRNOG00000020009/ENSRNOG00000033134/ENSRNOG00000015616/ENSRNOG00000054954/ENSRNOG00000016977/ENSRNOG00000059479/ENSRNOG00000021441/ENSRNOG00000003147/ENSRNOG00000017673/ENSRNOG00000030927/ENSRNOG00000043465/ENSRNOG00000018784/ENSRNOG00000052296/ENSRNOG00000000105/ENSRNOG00000056151/ENSRNOG00000001302/ENSRNOG00000002227/ENSRNOG00000020339/ENSRNOG00000011751/ENSRNOG00000006093/ENSRNOG00000017801/ENSRNOG00000060229/ENSRNOG00000052795/ENSRNOG00000018712/ENSRNOG00000000483/ENSRNOG00000001416/ENSRNOG00000016326/ENSRNOG00000052080/ENSRNOG00000005700/ENSRNOG00000018454/ENSRNOG00000018526/ENSRNOG00000007456/ENSRNOG00000027839/ENSRNOG00000011171/ENSRNOG00000005284/ENSRNOG00000011826/ENSRNOG00000020482/ENSRNOG00000007147/ENSRNOG00000010688	-1.516403541	0.028738908	0
GOBP	GOBP_POTASSIUM_ION_TRANSPORT	GOBP_POTASSIUM_ION_TRANSPORT	216	ENSRNOG00000013681/ENSRNOG00000064933/ENSRNOG00000046949/ENSRNOG00000002653/ENSRNOG00000003442/ENSRNOG00000015567/ENSRNOG00000010816/ENSRNOG00000003841/ENSRNOG00000017484/ENSRNOG00000015306/ENSRNOG00000002303/ENSRNOG00000007645/ENSRNOG00000008480/ENSRNOG00000011624/ENSRNOG00000060687/ENSRNOG00000000879/ENSRNOG00000004060/ENSRNOG00000007477/ENSRNOG00000016372/ENSRNOG00000016163/ENSRNOG00000015746/ENSRNOG00000014152/ENSRNOG00000004117/ENSRNOG00000021128/ENSRNOG00000053640/ENSRNOG00000011550/ENSRNOG00000011912/ENSRNOG00000045665/ENSRNOG00000017801/ENSRNOG00000071002/ENSRNOG00000057315/ENSRNOG00000066111/ENSRNOG00000018111/ENSRNOG00000009872/ENSRNOG00000010094/ENSRNOG00000018018/ENSRNOG00000008176/ENSRNOG00000004918/ENSRNOG00000027839/ENSRNOG00000018790/ENSRNOG00000020598/ENSRNOG00000013578/ENSRNOG00000007650/ENSRNOG00000005465/ENSRNOG00000030019/ENSRNOG00000013869/ENSRNOG00000007290/ENSRNOG00000047545/ENSRNOG00000018808/ENSRNOG00000011648/ENSRNOG00000062944/ENSRNOG00000019719	-1.507719751	0.028902236	0
GOBP	GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	314	ENSRNOG00000012420/ENSRNOG00000013324/ENSRNOG00000071010/ENSRNOG00000030034/ENSRNOG00000001752/ENSRNOG00000006136/ENSRNOG00000000184/ENSRNOG00000056836/ENSRNOG00000053232/ENSRNOG00000024239/ENSRNOG00000001795/ENSRNOG00000028713/ENSRNOG00000033090/ENSRNOG00000006934/ENSRNOG00000002828/ENSRNOG00000003864/ENSRNOG00000016343/ENSRNOG00000013313/ENSRNOG00000058359/ENSRNOG00000008885/ENSRNOG00000055229/ENSRNOG00000024027/ENSRNOG00000002889/ENSRNOG00000006850/ENSRNOG00000005758/ENSRNOG00000014658/ENSRNOG00000015410/ENSRNOG00000021750/ENSRNOG00000047605/ENSRNOG00000006967/ENSRNOG00000002984/ENSRNOG00000004828/ENSRNOG00000070518/ENSRNOG00000013265/ENSRNOG00000000500/ENSRNOG00000014287/ENSRNOG00000002746/ENSRNOG00000059227/ENSRNOG00000014199/ENSRNOG00000016617/ENSRNOG00000000847/ENSRNOG00000009173/ENSRNOG00000018668/ENSRNOG00000011007/ENSRNOG00000028930/ENSRNOG00000021118/ENSRNOG00000019742/ENSRNOG00000013340/ENSRNOG00000018087/ENSRNOG00000007610/ENSRNOG00000012094/ENSRNOG00000014426/ENSRNOG00000013717/ENSRNOG00000019509/ENSRNOG00000009683/ENSRNOG00000045913/ENSRNOG00000008246/ENSRNOG00000009495/ENSRNOG00000060237/ENSRNOG00000025053/ENSRNOG00000023778/ENSRNOG00000050404/ENSRNOG00000049402/ENSRNOG00000020533/ENSRNOG00000010917/ENSRNOG00000045829/ENSRNOG00000008620/ENSRNOG00000059500/ENSRNOG00000000257/ENSRNOG00000002093/ENSRNOG00000053384/ENSRNOG00000011631/ENSRNOG00000004141/ENSRNOG00000043332/ENSRNOG00000020474/ENSRNOG00000050071/ENSRNOG00000021200/ENSRNOG00000008822/ENSRNOG00000017783/ENSRNOG00000014350/ENSRNOG00000015310/ENSRNOG00000003183/ENSRNOG00000049918/ENSRNOG00000003357/ENSRNOG00000011823/ENSRNOG00000002097/ENSRNOG00000025371/ENSRNOG00000022921	-1.416561814	0.029099849	0
GOBP	GOBP_XENOBIOTIC_CATABOLIC_PROCESS	GOBP_XENOBIOTIC_CATABOLIC_PROCESS	16	ENSRNOG00000028746/ENSRNOG00000032261/ENSRNOG00000028319/ENSRNOG00000025239/ENSRNOG00000018740/ENSRNOG00000019500/ENSRNOG00000060939/ENSRNOG00000049743	-1.851172526	0.029169402	0
GOBP	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	206	ENSRNOG00000042477/ENSRNOG00000014584/ENSRNOG00000013798/ENSRNOG00000001758/ENSRNOG00000014343/ENSRNOG00000009867/ENSRNOG00000057867/ENSRNOG00000021602/ENSRNOG00000015101/ENSRNOG00000054331/ENSRNOG00000007740/ENSRNOG00000027405/ENSRNOG00000004181/ENSRNOG00000003889/ENSRNOG00000038720/ENSRNOG00000061367/ENSRNOG00000051480/ENSRNOG00000017035/ENSRNOG00000002153/ENSRNOG00000010744/ENSRNOG00000019103/ENSRNOG00000026171/ENSRNOG00000014276/ENSRNOG00000012735/ENSRNOG00000001609/ENSRNOG00000020904/ENSRNOG00000003003/ENSRNOG00000008807/ENSRNOG00000022597/ENSRNOG00000014059/ENSRNOG00000012237/ENSRNOG00000005522/ENSRNOG00000020393/ENSRNOG00000066893/ENSRNOG00000004057/ENSRNOG00000009336/ENSRNOG00000016812/ENSRNOG00000001191/ENSRNOG00000016545/ENSRNOG00000006545/ENSRNOG00000008334/ENSRNOG00000017644/ENSRNOG00000005362/ENSRNOG00000053945/ENSRNOG00000016023/ENSRNOG00000006975/ENSRNOG00000000885/ENSRNOG00000018876/ENSRNOG00000002180/ENSRNOG00000028156/ENSRNOG00000022507/ENSRNOG00000026490/ENSRNOG00000016878/ENSRNOG00000061731/ENSRNOG00000005151	1.503974228	0.029169402	0
GOBP	GOBP_EPITHELIAL_CILIUM_MOVEMENT_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	GOBP_EPITHELIAL_CILIUM_MOVEMENT_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	11	ENSRNOG00000011440/ENSRNOG00000059401/ENSRNOG00000008492/ENSRNOG00000017473/ENSRNOG00000015590/ENSRNOG00000005451/ENSRNOG00000004574/ENSRNOG00000048978/ENSRNOG00000014585	1.890749197	0.029178264	0
GOBP	GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	189	ENSRNOG00000023546/ENSRNOG00000013798/ENSRNOG00000001758/ENSRNOG00000009781/ENSRNOG00000024468/ENSRNOG00000058461/ENSRNOG00000004520/ENSRNOG00000015101/ENSRNOG00000014275/ENSRNOG00000003276/ENSRNOG00000002852/ENSRNOG00000034089/ENSRNOG00000027136/ENSRNOG00000019103/ENSRNOG00000002932/ENSRNOG00000026226/ENSRNOG00000013947/ENSRNOG00000008691/ENSRNOG00000003013/ENSRNOG00000004482/ENSRNOG00000036911/ENSRNOG00000001455/ENSRNOG00000061928/ENSRNOG00000013641/ENSRNOG00000010911/ENSRNOG00000038035/ENSRNOG00000003829/ENSRNOG00000008025/ENSRNOG00000013919/ENSRNOG00000004057/ENSRNOG00000009580/ENSRNOG00000009893/ENSRNOG00000017466/ENSRNOG00000016545/ENSRNOG00000010194/ENSRNOG00000005868/ENSRNOG00000008659/ENSRNOG00000012176/ENSRNOG00000059219/ENSRNOG00000006975/ENSRNOG00000003682/ENSRNOG00000033790/ENSRNOG00000012207/ENSRNOG00000004353/ENSRNOG00000005151/ENSRNOG00000022635/ENSRNOG00000008075	1.530581416	0.029178264	0
